ID_EoL,CanonicalName,BinomialName,Order,Family,Genus,Species,Domestication,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n_per_km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,Diet,AVGFoodConsumption,Sociality,SocialHierarchy,NumMales,MaturityReachMale,MaturityReachFemale,MatingSystem,NumOffspring,BreedingInterval,YearRoundBreeding,AVGBodyMass,ParentalCare,DevelopmentStrategy,HeadOrnaments,Lifespan,NaturalPredators,Motility,CarryWeight,PullStrength,AVGMovingSpeed,AVGTravelDistance
331080,Oryx leucoryx,Oryx_leucoryx,Artiodactyla,Bovidae,Oryx,leucoryx,https://en.wikipedia.org/wiki/Arabian_oryx,https://journals.biologists.com/jeb/article/204/13/2301/32808/Seasonal-variation-in-energy-expenditure-water,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
344589,Ourebia ourebi,Ourebia_ourebi,Artiodactyla,Bovidae,Ourebia,ourebi,https://en.wikipedia.org/wiki/Oribi,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328656,Ovibos moschatus,Ovibos_moschatus,Artiodactyla,Bovidae,Ovibos,moschatus,https://en.wikipedia.org/wiki/Muskox,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328658,Ovis canadensis,Ovis_canadensis,Artiodactyla,Bovidae,Ovis,canadensis,https://en.wikipedia.org/wiki/Bighorn_sheep,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328657,Ovis dalli,Ovis_dalli,Artiodactyla,Bovidae,Ovis,dalli,https://en.wikipedia.org/wiki/Dall_sheep,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328678,Ovis nivicola,Ovis_nivicola,Artiodactyla,Bovidae,Ovis,nivicola,https://en.wikipedia.org/wiki/Snow_sheep,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://www.britannica.com/animal/snow-sheep,Data deficient,,,,,,PanTHERIA,,,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129578,Ozotoceros bezoarticus,Ozotoceros_bezoarticus,Artiodactyla,Cervidae,Ozotoceros,bezoarticus,https://en.wikipedia.org/wiki/Pampas_deer,https://en.wikipedia.org/wiki/Pampas_deer,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
344584,Pantholops hodgsonii,Pantholops_hodgsonii,Artiodactyla,Bovidae,Pantholops,hodgsonii,https://en.wikipedia.org/wiki/Tibetan_antelope,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Tibetan_antelope,Data deficient,PanTHERIA,,,,PanTHERIA,PanTHERIA,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1037712,Pecari tajacu,Pecari_tajacu,Artiodactyla,Tayassuidae,Pecari,tajacu,https://en.wikipedia.org/wiki/Collared_peccary,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331081,Pelea capreolus,Pelea_capreolus,Artiodactyla,Bovidae,Pelea,capreolus,https://en.wikipedia.org/wiki/Grey_rhebok,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328331,Phacochoerus aethiopicus,Phacochoerus_aethiopicus,Artiodactyla,Suidae,Phacochoerus,aethiopicus,https://en.wikipedia.org/wiki/Desert_warthog,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328332,Phacochoerus africanus,Phacochoerus_africanus,Artiodactyla,Suidae,Phacochoerus,africanus,https://en.wikipedia.org/wiki/Common_warthog,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,PanTHERIA,,,,,PanTHERIA,,,,,,,PanTHERIA,,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328715,Philantomba maxwellii,Philantomba_maxwellii,Artiodactyla,Bovidae,Philantomba,maxwellii,https://en.wikipedia.org/wiki/Maxwell%27s_duiker,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328716,Philantomba monticola,Philantomba_monticola,Artiodactyla,Bovidae,Philantomba,monticola,https://en.wikipedia.org/wiki/Blue_duiker,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328334,Potamochoerus larvatus,Potamochoerus_larvatus,Artiodactyla,Suidae,Potamochoerus,larvatus,https://animaldiversity.org/accounts/Potamochoerus_larvatus/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,,,,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328335,Potamochoerus porcus,Potamochoerus_porcus,Artiodactyla,Suidae,Potamochoerus,porcus,https://en.wikipedia.org/wiki/Red_river_hog,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,,ADW,,,,,,,,,,,,,,,,,,
344585,Procapra gutturosa,Procapra_gutturosa,Artiodactyla,Bovidae,Procapra,gutturosa,https://animaldiversity.org/accounts/Procapra_gutturosa/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038778,Procapra przewalskii,Procapra_przewalskii,Artiodactyla,Bovidae,Procapra,przewalskii,https://en.wikipedia.org/wiki/Przewalski%27s_gazelle,https://animaldiversity.org/accounts/Procapra_przewalskii/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Przewalski%27s_gazelle,Data deficient,,,,,,,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
49410484,Przewalskium albirostris,Przewalskium_albirostris,Artiodactyla,Cervidae,Przewalskium,albirostris,https://en.wikipedia.org/wiki/Thorold%27s_deer,https://en.wikipedia.org/wiki/Thorold%27s_deer,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Thorold%27s_deer,Data deficient,PanTHERIA,,,,,PanTHERIA,,PanTHERIA,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038776,Pseudois nayaur,Pseudois_nayaur,Artiodactyla,Bovidae,Pseudois,nayaur,https://en.wikipedia.org/wiki/Bharal,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
344583,Pseudois schaeferi,Pseudois_schaeferi,Artiodactyla,Bovidae,Pseudois,schaeferi,http://www.ultimateungulate.com/Artiodactyla/Pseudois_schaeferi.html,http://www.ultimateungulate.com/Artiodactyla/Pseudois_schaeferi.html,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,http://www.ultimateungulate.com/Artiodactyla/Pseudois_schaeferi.html,Data deficient,,PanTHERIA,,,,,,,,,,PanTHERIA,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,
2925803,Pseudoryx nghetinhensis,Pseudoryx_nghetinhensis,Artiodactyla,Bovidae,Pseudoryx,nghetinhensis,https://en.wikipedia.org/wiki/Saola,https://en.wikipedia.org/wiki/Saola,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,,,,,,,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129576,Pudu mephistophiles,Pudu_mephistophiles,Artiodactyla,Cervidae,Pudu,mephistophiles,https://en.wikipedia.org/wiki/Northern_pudu,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,"https://animalia.bio/southern-pudu#:~:text=Diet%20and%20Nutrition,nuts%2C%20acorns%2C%20and%20salt.",Data deficient,,,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129574,Pudu puda,Pudu_puda,Artiodactyla,Cervidae,Pudu,puda,https://en.wikipedia.org/wiki/Southern_pudu,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038779,Raphicerus campestris,Raphicerus_campestris,Artiodactyla,Bovidae,Raphicerus,campestris,https://en.wikipedia.org/wiki/Steenbok,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038780,Raphicerus melanotis,Raphicerus_melanotis,Artiodactyla,Bovidae,Raphicerus,melanotis,https://en.wikipedia.org/wiki/Cape_grysbok,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,,PanTHERIA,,,,,,PanTHERIA,,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038781,Raphicerus sharpei,Raphicerus_sharpei,Artiodactyla,Bovidae,Raphicerus,sharpei,https://en.wikipedia.org/wiki/Sharpe%27s_grysbok,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331082,Redunca arundinum,Redunca_arundinum,Artiodactyla,Bovidae,Redunca,arundinum,https://en.wikipedia.org/wiki/Southern_reedbuck,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331083,Redunca fulvorufula,Redunca_fulvorufula,Artiodactyla,Bovidae,Redunca,fulvorufula,https://en.wikipedia.org/wiki/Mountain_reedbuck,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331084,Redunca redunca,Redunca_redunca,Artiodactyla,Bovidae,Redunca,redunca,https://en.wikipedia.org/wiki/Bohor_reedbuck,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,,,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,,ADW,,,,,,,,,,,,,,,,,,
328342,Rhinoceros sondaicus,Rhinoceros_sondaicus,Perissodactyla,Rhinocerotidae,Rhinoceros,sondaicus,https://en.wikipedia.org/wiki/Javan_rhinoceros,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,,,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129475,Rhinoceros unicornis,Rhinoceros_unicornis,Perissodactyla,Rhinocerotidae,Rhinoceros,unicornis,https://en.wikipedia.org/wiki/Indian_rhinoceros,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,,,ADW,,,,,,,,,,,,,,,,,,
308524,Rucervus eldii,Rucervus_eldii,Artiodactyla,Cervidae,Rucervus,eldii,https://en.wikipedia.org/wiki/Eld%27s_deer,https://en.wikipedia.org/wiki/Eld%27s_deer,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
999297,Rucervus schomburgki,Rucervus_schomburgki,Artiodactyla,Cervidae,Rucervus,schomburgki,https://en.wikipedia.org/wiki/Schomburgk%27s_deer,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,http://www.ultimateungulate.com/Artiodactyla/Rucervus_schomburgki.html,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344582,Rupicapra pyrenaica,Rupicapra_pyrenaica,Artiodactyla,Bovidae,Rupicapra,pyrenaica,https://en.wikipedia.org/wiki/Pyrenean_chamois,https://www.gbif.org/species/5220171,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,"https://animalia.bio/pyrenean-chamois#:~:text=Pyrenean%20chamois%20are%20herbivores.,lichens%2C%20and%20buds%20of%20trees.",Data deficient,,,,,,,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331073,Rupicapra rupicapra,Rupicapra_rupicapra,Artiodactyla,Bovidae,Rupicapra,rupicapra,https://en.wikipedia.org/wiki/Chamois,https://en.wikipedia.org/wiki/Chamois,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308507,Rusa alfredi,Rusa_alfredi,Artiodactyla,Cervidae,Rusa,alfredi,https://en.wikipedia.org/wiki/Visayan_spotted_deer,https://en.wikipedia.org/wiki/Visayan_spotted_deer,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Visayan_spotted_deer,Data deficient,PanTHERIA,,,,,,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
313990,Rusa marianna,Rusa_marianna,Artiodactyla,Cervidae,Rusa,marianna,https://en.wikipedia.org/wiki/Philippine_deer,https://en.wikipedia.org/wiki/Philippine_deer,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Philippine_deer,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999298,Rusa timorensis,Rusa_timorensis,Artiodactyla,Cervidae,Rusa,timorensis,https://en.wikipedia.org/wiki/Javan_rusa,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,PanTHERIA,PanTHERIA,,,,,,,PanTHERIA,,,,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
290025,Rusa unicolor,Rusa_unicolor,Artiodactyla,Cervidae,Rusa,unicolor,https://en.wikipedia.org/wiki/Sambar_deer,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,,,,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
24183214,Saiga borealis,Saiga_borealis,Artiodactyla,Bovidae,Saiga,borealis,https://www.sciencedirect.com/science/article/pii/S1040618215009088,Data deficient,"https://en.wikipedia.org/wiki/Saiga_antelope#:~:text=a%20population%20bottleneck.-,Characteristics,spaced%2C%20bloated%20nostrils%20directed%20downward.",Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,"https://animals.sandiegozoo.org/animals/saiga#:~:text=Herds%20of%20saiga%20feast%20on,evening%2C%20and%20rest%20at%20midday.",Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038782,Saiga tatarica,Saiga_tatarica,Artiodactyla,Bovidae,Saiga,tatarica,https://www.sciencedirect.com/science/article/pii/S1040618215009088,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
7258047,Sus ahoenobarbus,Sus_ahoenobarbus,Artiodactyla,Suidae,Sus,ahoenobarbus,https://en.wikipedia.org/wiki/Palawan_bearded_pig,"Note: Nocturnal activity may be influences by human poaching, source: http://www.ultimateungulate.com/Artiodactyla/Sus_ahoenobarbus.html",https://en.wikipedia.org/wiki/Palawan_bearded_pig,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://animalia.bio/bornean-bearded-pig,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328321,Sus barbatus,Sus_barbatus,Artiodactyla,Suidae,Sus,barbatus,https://en.wikipedia.org/wiki/Bornean_bearded_pig,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,PanTHERIA,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,ADW,,,,,,,,,,,,,,,,,,
328322,Sus bucculentus,Sus_bucculentus,Artiodactyla,Suidae,Sus,bucculentus,https://www.nature.com/articles/386335a0,Data deficient,https://carrsconsulting.com/thepig/basics/otherpigs/pigsusviet.htm,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://carrsconsulting.com/thepig/basics/otherpigs/pigsusviet.htm,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328323,Sus cebifrons,Sus_cebifrons,Artiodactyla,Suidae,Sus,cebifrons,https://en.wikipedia.org/wiki/Visayan_warty_pig,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,,PanTHERIA,PanTHERIA,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,
328324,Sus celebensis,Sus_celebensis,Artiodactyla,Suidae,Sus,celebensis,https://en.wikipedia.org/wiki/Celebes_warty_pig,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,,PanTHERIA,,,,,,,,,PanTHERIA,,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
7258032,Sus oliveri,Sus_oliveri,Artiodactyla,Suidae,Sus,oliveri,https://en.wikipedia.org/wiki/Oliver%27s_warty_pig,http://www.ultimateungulate.com/Artiodactyla/Sus_oliveri.html,"note: this is for the genus, not the species in question https://en.wikipedia.org/wiki/Suidae",Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,"http://www.ultimateungulate.com/Artiodactyla/Sus_oliveri.html#:~:text=Diet%3A%20Presumed%20to%20feed%20on,warty%20pig%20(Sus%20philippensis).",Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
